product_code,product_name,cat_name,subcat_name,description,brand_name,unit_name,buy_price,sell_price,min_stock
B LAE588,Body Lotion,BODY LOTION,,,HEALTHY SHOP,pcs,810,1000,1
TOAE589,Essential Toner,TONER,,,HEALTHY SHOP,pcs,873,1100,1
scAE590,Face Spa Salt Scrub,Scrub,,,HEALTHY SHOP,pcs,1035,1300,1
scAE591,Body Sugar & Scrub,Scrub,,,HEALTHY SHOP,pcs,1003,1250,1
H TAE592,Hair Treatment,Hair Treatment,,,HEALTHY SHOP,pcs,648,850,1
CRAE593,Whitemud Cream,CREAM,,,HEALTHY SHOP,pcs,1035,1300,1
FSAE594,Face Scrub,FACE SCRUB,,,HEALTHY SHOP,pcs,1170,1450,1
H TAE595,Hair Treatment,Hair Treatment,,,HEALTHY SHOP,pcs,648,800,1
B LAE596,Body Lotion Plus,BODY LOTION,,,HEALTHY SHOP,pcs,1008,1300,1
BMuAE597,Body Mud,Body Mud,,,HEALTHY SHOP,pcs,1035,1300,1
MCAE598,Massage Cream,Massage Cream ,,,HEALTHY SHOP,pcs,1071,1350,1
FSAE599,Face Scrub,FACE SCRUB,,,HEALTHY SHOP,pcs,972,1250,1
PAE600,Magic Powder,POWDER,,,HEALTHY SHOP,pcs,418,550,1
CRAE601,Bio Serum Cream,CREAM,,,HEALTHY SHOP,pcs,1071,1350,1
MaAE602,Stretch Marks Cream,Marks,,,HEALTHY SHOP,pcs,1071,1350,1
CRAE603,White Armpit Cream,CREAM,,,HEALTHY SHOP,pcs,513,650,1
CRAE604,Demelanzing Totale Cream,CREAM,,,HEALTHY SHOP,pcs,1962,2450,1
MaAE605,White Stretch Mark,Marks,,,HEALTHY SHOP,pcs,513,650,1
CPAE606,Compact Powder,Complact Powder,,,HEALTHY SHOP,pcs,1395,1750,1
ScrAE607,Virgin Serum,Scrum,,,HEALTHY SHOP,pcs,486,600,1
CRAE608,Glamorous Aspect Cream,CREAM,,,HEALTHY SHOP,pcs,1350,1700,1
SoAE609,Golden Soap,SOAP,,,HEALTHY SHOP,pcs,702,900,1
CRAE610,White Cream,CREAM,,,HEALTHY SHOP,pcs,819,1050,1
FOMAE611,Whiening Foam,FOAM,,,HEALTHY SHOP,pcs,499,650,1
L TAE612,Lip Treatment Repair,Lip Titman,,,HEALTHY SHOP,pcs,432,550,1
CRAE613,Instant Pink Nipple,CREAM,,,HEALTHY SHOP,pcs,414,550,1
D CAE614,Day Cream,DAy Cream,,,HEALTHY SHOP,pcs,819,1050,1
SoAE615,Soap & Lotion,SOAP,,,HEALTHY SHOP,pcs,810,1000,1
PAE616,Vitamin C&E Powder,POWDER,,,HEALTHY SHOP,pcs,1026,1300,1
T B13032,Lamsa brush,Tooth Brush ,,,LAMSA,pcs,55,90,1
FPRE070,Face Powder,Face powder,,,JORDANA,pcs,370,500,1
B ORE071,Blush on,Blush -on,,,JORDANA,pcs,170,250,1
LiRE073,Lipstick ,Lipestic ,,,JORDANA,pcs,105,150,1
FPRE091,Jordana Face Powder,Face powder,,,JORDANA,pcs,380,500,1
kRE068,Colosal kajol,KAJOL,,,MAYBELLINE,pcs,220,350,1
M SRE079,Liquid mousse,Musk Set,,,MAYBELLINE,pcs,580,850,1
kRE083,Maybelline Kajol,KAJOL,,,MAYBELLINE,pcs,220,350,1
M CRE085,Liquid Mousse,Moisture cream ,,,MAYBELLINE,pcs,580,850,1
M URE086,All In One,Make -Up,,,MAYBELLINE,pcs,380,700,1
kRE095,Maybelline Kajol,KAJOL,,,MAYBELLINE,pcs,220,350,1
ESH1000000000030,Color Drama  Lipcontour,EYE SHADOW,,,MAYBELLINE,pcs,850,1200,1
FORE104,Fitme Foundation,Foundation ,,,MAYBELLINE,pcs,680,1000,1
FORE106,Dream Foundation,Foundation ,,,MAYBELLINE,pcs,550,850,1
FO1000000000233,Fit Me Foundation,Foundation ,,,MAYBELLINE,pcs,580,800,1
FO1000000000242,Fit Me Foundation ,Foundation ,,,MAYBELLINE,pcs,990,1300,1
LiRE089,Ribaj lipestic,Lipestic ,,,RIVAJ,pcs,60,120,1
LiRE093,Lipestic Pencil,Lipestic ,,,RIVAJ,pcs,60,120,1
LiRE101,Rivaj Lipstick Pencil,Lipestic ,,,RIVAJ,pcs,60,120,1
PERFUMEhgsdhcsdgug104,Tom Ford Noir,PERFUME,,,NIOR,pcs,5500,9000,1
PERFUMEhgsdhcsdgug108,Tom Ford Noir,PERFUME,,,NIOR,pcs,6000,9000,1
PERFUMEhgsdhcsdgug129,Tomford Noir,PERFUME,,,NIOR,100ml,6000,9000,1
LiRE092,Nior Lipestic,Lipestic ,,,NIOR,pcs,220,300,1
ERE096,Eye Liner,Eyeliner ,,,NIOR,pcs,240,350,1
kRE067,Kajol,KAJOL,,,LAKME,pcs,220,350,1
ERE076,Lakme Eyeliner,Eyeliner ,,,LAKME,pcs,140,220,1
CPRE082,Lakme Complact,Complact Powder,,,LAKME,pcs,550,850,1
kRE084,Lakme Kajol,KAJOL,,,LAKME,pcs,220,350,1
M URE088,Lakme 40++,Make -Up,,,LAKME,pcs,270,500,1
kRE090,lakme Kagol,KAJOL,,,LAKME,pcs,220,350,1
FWBC006,Lakme Facewash,Face Wash ,,,LAKME,pcs,280,400,1
kBC007,Lakme Kajol,KAJOL,,,LAKME,pcs,200,350,1
FOBC008,Lakme Foundation,Foundation ,,,LAKME,pcs,180,250,1
EBC009,Lakme Eyeliner,Eyeliner ,,,LAKME,pcs,150,220,1
kRE098,Lakme Kajol,KAJOL,,,LAKME,pcs,200,350,1
TP91330,Colgate tooth Past,Tooth Paste,,,COLGATE,pcs,85,130,1
TP       TE028,Toothpast ,Tooth Paste,,,COLGATE,100ml,140,220,1
TP       TE031,Toothpast ,Tooth Paste,,,COLGATE,50ml,80,120,1
TP91362,Colgate tooth Past,Tooth Paste,,,COLGATE,pcs,160,240,1
TP91370,Colgate tooth Past,Tooth Paste,,,COLGATE,pcs,220,320,1
TP91384,Colgate tooth Past,Tooth Paste,,,COLGATE,pcs,115,160,1
TP14373,Colgate White,Tooth Paste,,,COLGATE,pcs,250,320,1
TP14375,Colgate tooth Past,Tooth Paste,,,COLGATE,pcs,140,220,1
TP112233023,Colgate tooth Past,Tooth Paste,,,COLGATE,pcs,160,220,1
TP91503,Colgate max fresh,Tooth Paste,,,COLGATE,pcs,140,200,1
TP91504,Colgate salt,Tooth Paste,,,COLGATE,pcs,125,160,1
TP91518,Colgate 50ml,Tooth Paste,,,COLGATE,50ml,85,120,1
TP91578,Colgate Cibaca,Tooth Paste,,,COLGATE,pcs,110,180,1
TP91579,Colgate Triple Action,Tooth Paste,,,COLGATE,pcs,240,350,1
TP91583,Colgate maximum cavity,Tooth Paste,,,COLGATE,pcs,170,230,1
TP91653,Colgate Total 12,Tooth Paste,,,COLGATE,pcs,170,220,1
TP91654,Colgate Optic White,Tooth Paste,,,COLGATE,pcs,200,280,1
TP91656,Colgate max fresh,Tooth Paste,,,COLGATE,pcs,160,220,1
TP112233062,Colgate Total 12,Tooth Paste,,,COLGATE,pcs,170,250,1
TP112233063,Colgate Cool Stripe,Tooth Paste,,,COLGATE,pcs,230,300,1
TP112233066,Colgate max fresh,Tooth Paste,,,COLGATE,pcs,160,220,1
TP91713,Colgate max fresh,Tooth Paste,,,COLGATE,pcs,140,200,1
TP91715,Colgate Optic White,Tooth Paste,,,COLGATE,pcs,190,250,1
TP91793,Colgate Cavity,Tooth Paste,,,COLGATE,pcs,240,350,1
TP1000000000139,Colgate tooth Past,Tooth Paste,,,COLGATE,pcs,280,380,1
TP1000000000147,Colgate Charcoal White,Tooth Paste,,,COLGATE,pcs,300,380,1
TP1000000000173,Colgate Charcoal White,Tooth Paste,,,COLGATE,pcs,300,380,1
TP112233109,Colgate Optic White,Tooth Paste,,,COLGATE,pcs,170,260,1
TP112233113,Colgate ,Tooth Paste,,,COLGATE,pcs,180,250,1
TP112233114,Colgate 50ml,Tooth Paste,,,COLGATE,pcs,85,120,1
TP112233388,Colgate Optic White,Tooth Paste,,,COLGATE,pcs,160,230,1
TP112233390,Colgate ,Tooth Paste,,,COLGATE,pcs,150,220,1
TP112233402,Colgate max fresh,Tooth Paste,,,COLGATE,pcs,185,260,1
TP112233403,Colgate max ,Tooth Paste,,,COLGATE,pcs,130,200,1
TP112233407,Colgate Total 12,Tooth Paste,,,COLGATE,pcs,160,230,1
TP1000000000008,Zact Toothpaste,Tooth Paste,,,ZACT,pcs,220,300,1
TP1000000000032,Zact Toothpaste,Tooth Paste,,,ZACT,pcs,220,300,1
TP112233401,Zact Toothpaste,Tooth Paste,,,ZACT,pcs,220,300,1
A S LOI477,Brout After Shave,After Shave ,,,BRUT,pcs,500,700,1
A S LOI480,Brut After Shave,After Shave ,,,BRUT,pcs,400,600,1
Ro14392,Brut Rolon,Rolon,,,BRUT,pcs,170,250,1
S G91701,Brut Shower Gel,Shower Gel,,,BRUT,pcs,290,400,1
BW112233156,watson body Wash 1000ml,Body Wash,,,WATSONS,pcs,600,800,1
C B91340,Watson Cream Bath,Cream Bath,,,WATSONS,pcs,590,850,1
BW91434,Watsons Essence Bath,Body Wash,,,WATSONS,pcs,750,1000,1
BW91448,watson body Wash,Body Wash,,,WATSONS,pcs,450,600,1
HW91465,Watson Hand Wash,Hand Wash,,,WATSONS,pcs,320,450,1
S91467,Watson Shampoo,SHAMPOO,,,WATSONS,pcs,450,600,1
BW91563,Watsons cream bath,Body Wash,,,WATSONS,pcs,590,850,1
C B91569,Detoxifying Cream Bath,Cream Bath,,,WATSONS,pcs,640,900,1
B B91570,Watsons Baby Bath,Baby Bath,,,WATSONS,pcs,580,800,1
L91599,Watsons Lotion,LOTION,,,WATSONS,pcs,550,750,1
B L91604,Watsons Body Lotion,BODY LOTION,,,WATSONS,pcs,720,950,1
L112233274,Watsons Lotion 530ml,LOTION,,,WATSONS,pcs,550,800,1
B L91625,Watsons Body Lotion,BODY LOTION,,,WATSONS,pcs,660,900,1
C B91680,Watsons Cream Bath,Cream Bath,,,WATSONS,pcs,590,850,1
c91684,Watsons Conditioner 1000ml,Conditionar,,,WATSONS,pcs,620,900,1
C B91751,Watsons Cream Bath,Cream Bath,,,WATSONS,pcs,480,800,1
S91753,Watsons Nourishing Shampoo,SHAMPOO,,,WATSONS,pcs,630,900,1
S G91755,Watsons Shower Gel,Shower Gel,,,WATSONS,pcs,600,850,1
HW112233126,Watsons Hand Wash,Hand Wash,,,WATSONS,pcs,360,500,1
TP91328,Kodomo Tooth Past,Tooth Paste,,,KODOMO,pcs,85,120,1
P112233174,Kodomo Powder400ml,POWDER,,,KODOMO,pcs,260,400,1
S91456,kodomo Shampoo,SHAMPOO,,,KODOMO,pcs,380,550,1
P91464,Kodomo Powder180ml,POWDER,,,KODOMO,pcs,150,220,1
S91466,kodomo Baby Shampoo,SHAMPOO,,,KODOMO,pcs,250,350,1
P91468,Kodomo Powder400ml,POWDER,,,KODOMO,pcs,280,400,1
BW91473,Kodomo Body Wash,Body Wash,,,KODOMO,pcs,250,350,1
L91498,Kodomo Baby lotion,LOTION,,,KODOMO,pcs,290,380,1
B B91523,Kodomo baby bath,Baby Bath,,,KODOMO,pcs,480,650,1
BW91681,Kodomo Body Wash,Body Wash,,,KODOMO,pcs,420,600,1
L91736,Kodomo Baby lotion,LOTION,,,KODOMO,pcs,280,380,1
S91768,Kodomo Baby Shampoo,SHAMPOO,,,KODOMO,pcs,390,550,1
P112233343,Kodomo Baby Powder,POWDER,,,KODOMO,pcs,270,400,1
S112233345,Kodomo Baby Shampoo,SHAMPOO,,,KODOMO,pcs,400,550,1
BW112233349,Kodomo Body Wash,Body Wash,,,KODOMO,pcs,400,550,1
P112233352,Kodomo Baby Powder,POWDER,,,KODOMO,pcs,140,200,1
BW112233360,Kodomo Body Wash,Body Wash,,,KODOMO,pcs,220,300,1
So112233375,Kodomo Baby Soap,SOAP,,,KODOMO,pcs,80,110,1
G112233400,Kodomo Toothpaste,Gel ,,,KODOMO,pcs,85,120,1
T B112233412,Kodomo Toothpaste,Tooth Brush ,,,KODOMO,pcs,125,160,1
So112233247,Imperial Soap,SOAP,,,IMPERIAL LETHER,pcs,80,110,1
So91450,Imperial Soap,SOAP,,,IMPERIAL LETHER,pcs,60,80,1
So112233069,Imperial Leather Soap,SOAP,,,IMPERIAL LETHER,pcs,70,100,1
So112233121,Imperial Leather Soap,SOAP,,,IMPERIAL LETHER,pcs,70,100,1
So112233376,Imperial Leather Soap,SOAP,,,IMPERIAL LETHER,pcs,70,100,1
TP112233241,Darlie Tooth Past,Tooth Paste,,,DARLIE,pcs,220,300,1
TP112233019,Darle Tooth Past,Tooth Paste,,,DARLIE,pcs,160,220,1
TP112233024,Darlie Tooth Past,Tooth Paste,,,DARLIE, 946ml,170,250,1
TP91610,Darlie Double action,Tooth Paste,,,DARLIE,pcs,190,250,1
TP112233065,Darlie Double action,Tooth Paste,,,DARLIE,pcs,160,250,1
TP91712,Darlie Double action,Tooth Paste,,,DARLIE,pcs,190,250,1
TP112233414,Darlie Tooth Past,Tooth Paste,,,DARLIE,pcs,167,250,1
F F112233170,Facial Foam,Face Fome ,,,PONDS,pcs,170,270,1
CR112233185,Ponds Cream,CREAM,,,PONDS,pcs,100,150,1
CR112233194,Ponds cream,CREAM,,,PONDS,pcs,280,400,1
CR112233202,Ponds Cream,CREAM,,,PONDS,pcs,180,250,1
FS112233204,Ponds Cream,FACE SCRUB,,,PONDS,pcs,200,300,1
F F112233210,Ponds Face Foam,Face Fome ,,,PONDS,pcs,170,270,1
P91344,Ponds Powder 200g,POWDER,,,PONDS,pcs,170,250,1
CR91367,Ponds Age miracle,CREAM,,,PONDS,pcs,750,1000,1
FW91389,Ponds Face Wash,Face Wash ,,,PONDS,pcs,175,270,1
CR91397,Ponds Cream,CREAM,,,PONDS,pcs,170,250,1
C M91429,Ponds Clinging Milk,Clinging milk ,,,PONDS,pcs,220,350,1
CR112233240,Ponds Age miracle,CREAM,,,PONDS,pcs,750,1000,1
CR112233244,Ponds Cream,CREAM,,,PONDS,pcs,170,250,1
F112233255,Ponds Face Foam,FACE ,,,PONDS,pcs,340,450,1
F112233260,Ponds Face Foam,FACE ,,,PONDS,pcs,170,270,1
P91476,Ponds powder,POWDER,,,PONDS,pcs,220,300,1
P91482,Ponds Powder,POWDER,,,PONDS,pcs,140,200,1
F91477,Clean & Clear Cleanger,FACE ,,,Clean &Clear,pcs,180,250,1
sc91543,Clean &clear scrub,Scrub,,,Clean &Clear,pcs,370,550,1
sc91794,Clean &clear scrub,Scrub,,,Clean &Clear,pcs,340,500,1
FW91797,Clean &clear Face Wash,Face Wash ,,,Clean &Clear,pcs,320,500,1
Cl1000000000132,Clean &clear Cleanser,Cleanser,,,Clean &Clear,pcs,190,250,1
FW112233391,Clean &clear scrub,Face Wash ,,,Clean &Clear,pcs,350,500,1
FW1000000000209,Clean &clear scrub,Face Wash ,,,Clean &Clear,pcs,310,500,1
FW1000000000237,Clean &clear Face Wash,Face Wash ,,,Clean &Clear,pcs,310,500,1
T BOI455,Tooth Brush,Tooth Brush ,,,Aquafresh,pcs,130,180,1
Mo91310,Aquafresh,Mouthwash,,,Aquafresh,pcs,350,500,1
TP91332,Aquafresh,Tooth Paste,,,Aquafresh,pcs,170,220,1
TP       TE026,Toothpast ,Tooth Paste,,,Aquafresh,75ml,170,250,1
TP14369,Aquafresh,Tooth Paste,,,Aquafresh,pcs,160,220,1
TP14370,Aquafresh,Tooth Paste,,,Aquafresh,pcs,150,200,1
TP14378,Aquafresh ,Tooth Paste,,,Aquafresh,pcs,160,220,1
TP14380,Aquafresh,Tooth Paste,,,Aquafresh,pcs,150,220,1
TP112233021,Aquafresh tooth Past,Tooth Paste,,,Aquafresh,pcs,220,300,1
TP112233037,Aquafresh tooth Past,Tooth Paste,,,Aquafresh,pcs,220,300,1
TP112233042,Aquafresh tooth Past,Tooth Paste,,,Aquafresh,pcs,220,300,1
TP112233047,Aquafresh tooth Past,Tooth Paste,,,Aquafresh,pcs,160,220,1
TP91586,Aquafresh fresh minty,Tooth Paste,,,Aquafresh,pcs,230,300,1
TP91652,Aquafresh fresh Triple,Tooth Paste,,,Aquafresh,pcs,200,280,1
TP112233064,Aquafresh Active White,Tooth Paste,,,Aquafresh,pcs,230,300,1
TP112233078,Aquafresh fresh minty,Tooth Paste,,,Aquafresh,pcs,220,300,1
TP112233108,Aquafresh fresh minty,Tooth Paste,,,Aquafresh,pcs,220,300,1
TP112233110,Aquafresh Active White,Tooth Paste,,,Aquafresh,pcs,220,300,1
TP112233411,Aquafresh Toothpaste,Tooth Paste,,,Aquafresh,pcs,190,220,1
S91412,Rejoice Shampoo,SHAMPOO,,,REJOICE,pcs,350,500,1
S91415,Rejoice Shampoo,SHAMPOO,,,REJOICE,pcs,570,800,1
S91416,Rejoice Shampoo,SHAMPOO,,,REJOICE,pcs,570,800,1
S91309,Clear Shampoo,SHAMPOO,,,CLEAR,pcs,320,450,1
S112233157,Clear Shampoo 350ml,SHAMPOO,,,CLEAR,pcs,315,450,1
S91383,Clear Shampoo 350ml,SHAMPOO,,,CLEAR,pcs,320,400,1
S91446,Clear Shampoo 480ml,SHAMPOO,,,CLEAR,pcs,500,700,1
S14405,Clear Shampoo,SHAMPOO,,,CLEAR,pcs,320,450,pcs
S14406,Clear Shampoo,SHAMPOO,,,CLEAR,pcs,320,450,1
S91514,Clear Nourishing shampoo,SHAMPOO,,,CLEAR,pcs,480,600,1
S91602,Clear Men shampoo,SHAMPOO,,,CLEAR,pcs,340,420,1
S91660,Clear 2in1 Shampoo,SHAMPOO,,,CLEAR,pcs,650,900,1
S91661,Clear Shampoo 340ml,SHAMPOO,,,CLEAR,pcs,320,420,1
S91676,Clear Herbal shampoo,SHAMPOO,,,CLEAR,pcs,470,650,1
S14427,Clear Men shampoo,SHAMPOO,,,CLEAR,pcs,310,420,1
S91770,Clear Men shampoo,SHAMPOO,,,CLEAR,pcs,320,420,1
S91773,Clear Nourishing shampoo,SHAMPOO,,,CLEAR,pcs,490,650,1
S112233092,Clear Men shampoo,SHAMPOO,,,CLEAR,pcs,320,420,1
S112233298,Clear Men shampoo,SHAMPOO,,,CLEAR,pcs,470,650,1
S112233314,Clear Shampoo,SHAMPOO,,,CLEAR,pcs,320,420,1
S112233266,Palmolive shampoo,SHAMPOO,,,Palmolive,pcs,280,400,1
S91335,Flex Shampoo,SHAMPOO,,,Flex,pcs,320,450,1
S112233217,Flex Shampoo,SHAMPOO,,,Flex,pcs,320,450,1
BMI35286195,Victorias Body Mist,Body Mist,,,VO5,pcs,1280,1700,1
BMI35286196,Victorias Body Mist,Body Mist,,,VO5,pcs,1150,1500,1
FWA G S459,Face Wash,Face Wash ,,,Clinic,pcs,2600,3600,1
CRA G S462,Clinique Cream,CREAM,,,Clinic, 946ml,4300,6000,1
S91634,Clinic Plus Shampoo,SHAMPOO,,,Clinic,pcs,620,850,1
PERFUME35286150,Down Town,PERFUME,,,Clinic,pcs,2600,3600,1
PERFUME35286176,CK One Red,PERFUME,,,Clinic,pcs,2200,3000,1
S91671,Clinic Plus Shampoo 340ml,SHAMPOO,,,Clinic,pcs,270,400,1
TP91711,Crest Mild Mint,Tooth Paste,,,Clinic,pcs,170,250,1
S112233115,Clinic Plus Shampoo,SHAMPOO,,,Clinic,pcs,160,220,1
S112233128,Clinic Plus Shampoo,SHAMPOO,,,Clinic,pcs,270,400,1
S112233297,Clinic Plus Shampoo,SHAMPOO,,,Clinic,pcs,580,800,1
PERFUMEhgsdhcsdgug132,Drakkar Noir,PERFUME,,,DKNY,100ml,2400,3200,1
PERFUMED T I357,Dkny Donna Karan,PERFUME,,,DKNY,pcs,4000,5200,1
PERFUMED T I396,Dkny Donna Karan,PERFUME,,,DKNY,pcs,3800,4800,1
PERFUME35286153,CK One Shock,PERFUME,,,CK in 2u,pcs,2250,3200,1
PERFUME35286169,Ck In 2U,PERFUME,,,CK in 2u,pcs,1750,2400,1
BS35286187,CK one,BODY SPRAY,,,CK in 2u,pcs,920,1400,1
PERFUMEhgsdhcsdgug117,Cool Water,PERFUME,,,Davidoff,125ml,1950,2700,1
PERFUMEA G S471,Davidoff,PERFUME,,,Davidoff,pcs,2300,3000,1
PERFUME12344,Davidoff Wave,PERFUME,,,Davidoff,100ml,1950,2800,1
PERFUME12347,Davidoff Coll Water,PERFUME,,,Davidoff,pcs,1150,1600,1
PERFUME12349,Davidoff Hot Water,PERFUME,,,Davidoff,110ml,1800,2800,1
PERFUME12359,Silver Shadow Davidoff,PERFUME,,,Davidoff,100ml,1700,2400,1
PERFUMED T I434,Davidoff Cool Water,PERFUME,,,Davidoff,pcs,3800,5000,1
PERFUME35286223,Davidoff Cool Water,PERFUME,,,Davidoff,pcs,2400,3400,1
PERFUME35286253,Davidoff Cool Water,PERFUME,,,Davidoff,pcs,1350,1900,1
PERFUME35286262,Davidoff Cool Water,PERFUME,,,Davidoff,pcs,1950,2700,1
PERFUMED T I443,Michael Kors,PERFUME,,,Kouros,pcs,3000,4000,1
PERFUME35286104,XX Hugo,PERFUME,,,Hugo,pcs,2500,3200,1
PERFUMEA G S483,Hugo Boss Man,PERFUME,,,Hugo,pcs,3400,5500,1
PERFUME35286217,Hugo Boss Woman,PERFUME,,,Hugo,pcs,3300,4500,1
PERFUME35286224,Hugo Boss Man,PERFUME,,,Hugo,pcs,2550,3600,1
PERFUME35286269,Hugo Boss Man,PERFUME,,,Hugo,pcs,3100,4200,1
PERFUME12333,Mont Blanc,PERFUME,,,Mont Blanc,100ml,2850,4000,1
PERFUME35286272,Sauvage Dior,PERFUME,,,Sauvage,pcs,8500,12000,1
PERFUMED T I259,Hugo Boss,PERFUME,,,HUGO,pcs,3200,4200,1
PERFUMEhgsdhcsdgug120,Azzaro EDT,PERFUME,,,AZZARO,100ml,1800,2600,1
PERFUME12341,Silver Black Azzaro,PERFUME,,,AZZARO,100ml,1800,2500,1
PERFUMEhgsdhcsdgug099,Chanel,PERFUME,,,CHANEL,pcs,6000,9000,1
PERFUMEhgsdhcsdgug105,Chanel,PERFUME,,,CHANEL,pcs,7000,12500,1
PERFUMEhgsdhcsdgug115,Chanel,PERFUME,,,CHANEL,pcs,9000,13000,1
PERFUMEhgsdhcsdgug116,"Chanel N\5""",PERFUME,,,CHANEL,pcs,9500,13500,1
PERFUMEhgsdhcsdgug128,Allure Chanel,PERFUME,,,CHANEL,100ml,6500,9500,1
PERFUME12370,Allure home sport chanel,PERFUME,,,CHANEL,100ml,6500,8500,1
PERFUME35286103,Escape,PERFUME,,,ESCADA,pcs,2200,3000,1
PERFUME35286114,Escape,PERFUME,,,ESCADA,pcs,2050,3000,1
PERFUME12391,Especially Escada Elixir,PERFUME,,,ESCADA,pcs,3500,5000,1
PERFUME35286156,Obsession Men,PERFUME,,,Obsession,pcs,2000,3000,1
BSA G S473,Fahrenheit Body Spray ,BODY SPRAY,,,Fahrenheit,pcs,2900,3800,1
PERFUME35286096,Black ,PERFUME,,,BLACK,pcs,2800,4000,1
PERFUMED T I234,Black,PERFUME,,,BLACK,pcs,2400,3300,1
BSA G S474,Black XS,BODY SPRAY,,,BLACK,pcs,2200,2800,1
A S L35286152,Black XS,After Shave ,,,BLACK,pcs,2400,3500,1
PERFUMED T I424,Black Perfume,PERFUME,,,BLACK,pcs,3500,4500,1
S G91314,Shower Gel,Shower Gel,,,LUX,pcs,380,550,1
S C91338,Lux Shower cream,Shower Cream,,,LUX,pcs,390,550,1
So91379,Lux Soap,SOAP,,,LUX,pcs,85,110,1
So112233259,Lux Soap,SOAP,,,LUX,pcs,80,110,1
BW91441,Lux Body Wash,Body Wash,,,LUX,pcs,390,550,1
So14402,Lux Soap,SOAP,,,LUX,pcs,80,110,1
So112233015,Lux Soap,SOAP,,,LUX,pcs,78,110,1
So112233070,Lux Soap,SOAP,,,LUX,pcs,70,100,1
So112233130,Lux Soap,SOAP,,,LUX,pcs,75,100,1
BW112233327,Lux Body Wash,Body Wash,,,LUX,pcs,400,550,1
BW112233344,Lux Body Wash,Body Wash,,,LUX,pcs,180,250,1
So112233378,Lux Soap,SOAP,,,LUX,pcs,70,100,1
TP91334,Tooth Past,Tooth Paste,,,ORAL -B,pcs,180,250,1
Mo91419,Oral -B mouth Wash,Mouthwash,,,ORAL -B,pcs,350,500,1
T BI B L105,Oral -B Tooth Brush,Tooth Brush ,,,ORAL -B,pcs,93,120,1
T BI B L106,Oral -B Tooth Brush,Tooth Brush ,,,ORAL -B,pcs,62,80,1
T BI B L109,Oral -B Tooth Brush,Tooth Brush ,,,ORAL -B,pcs,93,120,1
TP112233041,Oral -B Tooth Brush,Tooth Paste,,,ORAL -B,pcs,180,220,1
TP91547,Oral-b complete,Tooth Paste,,,ORAL -B,pcs,160,250,1
TP112233404,Oral-b Toothpaste,Tooth Paste,,,ORAL -B,pcs,200,250,1
BSB I B P L169,Invictus Spry,BODY SPRAY,,,INVICTUS,150ml,1600,2200,1
DSB I B P L177,Invictus Deo,Deo stick,,,INVICTUS,75ml,1400,1800,1
BS12351,Invictus Paco Rabanne,BODY SPRAY,,,INVICTUS,pcs,1800,2300,1
PERFUMEB I B P L194,Invictus Paco Rabanne,PERFUME,,,INVICTUS,pcs,5800,7500,1
PERFUMEB I B P L208,Invictus Paco Rabanne,PERFUME,,,INVICTUS,pcs,5900,8000,1
BS35286285,Invictus Paco Rabanne,BODY SPRAY,,,INVICTUS,pcs,1100,1600,1
1 MB I B P L168,1 Milion Spray ,1 Million ,,,Million,150ml,1600,2200,1
PERFUMEB I B P L171,1 Milion EDT,PERFUME,,,Million,100ml,4500,6000,1
DSB I B P L175,1 milion Stick ,Deo stick,,,Million,75ml,1400,1900,1
PERFUMEB I B P L179,1 Million Paco Rabanne,PERFUME,,,Million,pcs,4500,6000,1
PERFUMEB I B P L196,Kenzo Amour perfume,PERFUME,,,KENZO,pcs,5800,7500,1
PERFUMEB I B P L207,Kenzo Flower Tag,PERFUME,,,KENZO,pcs,4600,6000,1
PERFUMED T I385,Kenzo Intense,PERFUME,,,KENZO,pcs,4300,5800,1
PERFUMEhgsdhcsdgug101,212 men nyc,PERFUME,,,212 MEN NYC,pcs,4000,5500,1
PERFUMEhgsdhcsdgug110,212 men nyc,PERFUME,,,212 MEN NYC,pcs,4500,6500,1
PERFUMEhgsdhcsdgug123,212 Men NYC,PERFUME,,,212 MEN NYC,100ml,4300,5800,1
PERFUMEhgsdhcsdgug126,212 VIP,PERFUME,,,212 MEN NYC,80ml,4400,5800,1
PERFUMEhgsdhcsdgug137,212 vip,PERFUME,,,212 MEN NYC,pcs,4200,5800,1
BSB I B P L170,212 vip spray,BODY SPRAY,,,212 MEN NYC,150ml,1600,2200,1
PERFUMEB I B P L172,212 Men Nyc,PERFUME,,,212 MEN NYC,100ml,4200,5800,1
DSB I B P L174,212 Deo stick,Deo stick,,,212 MEN NYC,70ml,1400,1800,1
BSA G S466,212 men nyc,BODY SPRAY,,,212 MEN NYC,pcs,1200,2000,1
BS12388,212 sexy men,BODY SPRAY,,,212 MEN NYC,pcs,1100,1600,1
BS35286192,212 Sexy Men,BODY SPRAY,,,212 MEN NYC,pcs,1100,1600,1
A FRMI016,Draco Air Freshener,Air Freshener ,,,212 MEN NYC,pcs,270,350,1
S91767,Dove Shampoo,SHAMPOO,,,212 MEN NYC,pcs,480,650,1
PERFUMEhgsdhcsdgug098,CH HC,PERFUME,,,CH HC,pcs,4000,5800,1
PERFUME35286164,CK One Shock,PERFUME,,,CH HC,pcs,1650,2300,1
PERFUMEB I B P L186,Luna Nina Ricci 80ml,PERFUME,,,NINA,pcs,4900,6500,1
PERFUMEB I B P L192,Rose Extase Nina Ricci,PERFUME,,,NINA,pcs,5500,7300,1
