LAE127,Body Lotion,LOTION,,,HEALTHY SHOP,pcs,720,900,2
F FAE129,white Tea Foam,Face Fome ,,,HEALTHY SHOP,pcs,342,450,2
SAE130,Hair Nourishing Shampoo,SHAMPOO,,,HEALTHY SHOP,pcs,1080,1400,2
CRAE131,Essential clinger cream,CREAM,,,HEALTHY SHOP,pcs,495,650,1
scAE133,Face Scrub,Scrub,,,HEALTHY SHOP,pcs,495,600,1
L TAE135,Lip Treatmant Repair,Lip Titman,,,HEALTHY SHOP,pcs,405,500,2
HFAE136,Hair Food,Hair Food,,,HEALTHY SHOP,pcs,720,1000,2
CRAE139,SPA Body massage Cream,CREAM,,,HEALTHY SHOP,pcs,495,650,2
LCAE140,Uv Protect Lip Care ,Lip Cream,,,HEALTHY SHOP,pcs,180,250,2
SAE141,Anti Dandraf shampoo,SHAMPOO,,,HEALTHY SHOP,pcs,405,550,2
scAE142,Aroma Gel Scrub,Scrub,,,HEALTHY SHOP,pcs,630,800,2
CRAE146,Catural defence,CREAM,,,HEALTHY SHOP,pcs,1440,1800,2
CRAE150,Cream,CREAM,,,HEALTHY SHOP,pcs,1350,1700,1
H TAE151,HAir treatmant,Hair Treatment,,,HEALTHY SHOP,pcs,495,600,1
CRAE152,Whitening Cream,CREAM,,,HEALTHY SHOP,pcs,1440,1800,1
scAE153,Scrub,Scrub,,,HEALTHY SHOP,pcs,630,800,1
CRAE154,Cream,CREAM,,,HEALTHY SHOP,pcs,1530,1900,1
MaAE155,White Mask,Marks,,,HEALTHY SHOP,pcs,630,800,1
FAE158,Facial Foam,FACE ,,,HEALTHY SHOP,pcs,405,500,1
S BAE160,Sun Block,SUN BLOCK,,,HEALTHY SHOP,pcs,630,800,1
CRAE162,Marks Cream,CREAM,,,HEALTHY SHOP,pcs,810,1000,1
SAE163,Shampoo,SHAMPOO,,,HEALTHY SHOP,pcs,405,500,1
GAE164,Eye gel,Gel ,,,HEALTHY SHOP,pcs,720,900,1
S BAE167,Sun Block,SUN BLOCK,,,HEALTHY SHOP,pcs,405,500,1
scAE168,Face Scrub,Scrub,,,HEALTHY SHOP,pcs,495,600,1
CRAE169,Complete Cream,CREAM,,,HEALTHY SHOP,pcs,315,400,1
CRAE170,Ehite Cream,CREAM,,,HEALTHY SHOP,pcs,405,500,1
L TAE171,Lip treatmant,Lip Titman,,,HEALTHY SHOP,pcs,405,500,1
SAE172,Shampoo,SHAMPOO,,,HEALTHY SHOP,pcs,405,500,1
scAE175,Scrub,Scrub,,,HEALTHY SHOP,pcs,630,800,1
TPAE177,Tooth Past,Tooth Paste,,,HEALTHY SHOP,pcs,450,600,1
LAE178,Body Lotion,LOTION,,,HEALTHY SHOP,pcs,720,900,1
CRAE180,Briting Cream,CREAM,,,HEALTHY SHOP,pcs,1530,1900,1
ScrAE182,Briting FAce,Scrum,,,HEALTHY SHOP,pcs,810,1000,1
CRAE183,AWC Cream,CREAM,,,HEALTHY SHOP,pcs,630,800,1
TOAE184,Essential Toner,TONER,,,HEALTHY SHOP,pcs,405,500,1
ScrAE186, Face Serum,Scrum,,,HEALTHY SHOP,pcs,1260,1600,1
CRAE187,Sunscreen Cream,CREAM,,,HEALTHY SHOP,pcs,1440,1800,1
CRAE189,Night Cream,CREAM,,,HEALTHY SHOP,pcs,1440,1800,1
PAE190,Compact Powder,POWDER,,,HEALTHY SHOP,pcs,855,1050,1
SoAE191,Golden Soap,SOAP,,,HEALTHY SHOP,pcs,405,500,1
FAE192,Facial Foam,FACE ,,,HEALTHY SHOP,pcs,405,500,1
CRAE193,Essential Cream,CREAM,,,HEALTHY SHOP,pcs,495,650,1
LCAE194,Lip Treatmant ,Lip Cream,,,HEALTHY SHOP,pcs,405,500,1
F FAE195,Foam,Face Fome ,,,HEALTHY SHOP,pcs,342,450,1
SETAE197,ACNE set,SET,,,HEALTHY SHOP,pcs,675,900,1
CRAE198,Natural Defence Cream,CREAM,,,HEALTHY SHOP,pcs,1440,1800,2
H TAE199,hair treatment,Hair Treatment,,,HEALTHY SHOP,pcs,495,600,1
GAE201,Oil Control  Gel,Gel ,,,HEALTHY SHOP,pcs,585,750,2
MaAE202,White Mask,Marks,,,HEALTHY SHOP,pcs,630,800,1
TPAE203,Herbal toothpast,Tooth Paste,,,HEALTHY SHOP,pcs,450,600,1
scAE204,Face scrub,Scrub,,,HEALTHY SHOP,pcs,630,800,1
scAE205,Spa Salt,Scrub,,,HEALTHY SHOP,pcs,630,800,1
F FAE206,faCIAL fOAM,Face Fome ,,,HEALTHY SHOP,pcs,405,500,1
scAE207,fACE SPA sALT,Scrub,,,HEALTHY SHOP,pcs,630,800,1
GAE208,cOLLAGEN gEL,Gel ,,,HEALTHY SHOP,pcs,495,600,1
CRAE209,Tomato Cream,CREAM,,,HEALTHY SHOP,pcs,630,800,1
TOAE210,Toner,TONER,,,HEALTHY SHOP,pcs,405,500,1
SUAE211,After Sun,Sun Screen ,,,HEALTHY SHOP,pcs,495,650,1
scAE212,Tomato Scrub,Scrub,,,HEALTHY SHOP,pcs,495,600,1
SAE214,Shampoo,SHAMPOO,,,HEALTHY SHOP,pcs,405,500,1
MaAE215,White Mask,Marks,,,HEALTHY SHOP,pcs,315,400,1
LCAE216,Fruti Lip Care,Lip Cream,,,HEALTHY SHOP,pcs,180,250,1
CRAE217,White Cream,CREAM,,,HEALTHY SHOP,pcs,315,400,1
scAE218,White Shadow,Scrub,,,HEALTHY SHOP,pcs,315,400,1
L TAE221,Lip Repair,Lip Titman,,,HEALTHY SHOP,pcs,405,500,1
BRE13001,Pearl Active Brash,BRUSH,,,PEARL,pcs,41.66,75,2
MaM/S  S  E052,Pretty Smooth,Marks,,,PEARL,pcs,260,350,1
S9626,Pert Shampoo 2 in 1,SHAMPOO,,,PEARL,pcs,710,950,1
S9692,Peart 2 in 1,SHAMPOO,,,PEARL,pcs,400,560,1
BRE13002,Lamsa Brash,BRUSH,,,LAMSA,pcs,50,90,2
ESHRE001,Max Touch12 Eye Shadow,EYE SHADOW,,,MAX TOUCH,pcs,170,250,2
BluRE002,Max touch 4 Blusher,Blusher,,,MAX TOUCH,pcs,340,500,2
ESHRE003,Max Touch11 Eye Shadow,EYE SHADOW,,,MAX TOUCH,pcs,270,450,2
BluRE004,Max touch 2 Blusher,Blusher,,,MAX TOUCH,pcs,210,300,2
ESHRE005,Max Touch16 Eye Shadow,EYE SHADOW,,,MAX TOUCH,pcs,195,300,2
ESHRE006,Max Touch15 Eye Shadow,EYE SHADOW,,,MAX TOUCH,pcs,230,350,2
ESBRE007,Max Touch Eye Shadow& Blusher,Eye Shado & Blusher,,,MAX TOUCH,pcs,300,500,2
LiRE032,Max Touch Lipestic,Lipestic ,,,MAX TOUCH,pcs,180,280,2
ESHRE008,Just gold 8 Eye Shadow,EYE SHADOW,,,JUST GOLD,pcs,320,500,2
BluRE009,Just gold 2 Blusher,Blusher,,,JUST GOLD,pcs,180,280,2
BPRE010,Jordan Blush Powder,Blush Powder,,,JORDANA,pcs,160,250,2
NRE011,Jordan Nail Polis,NALPOLIS ,,,JORDANA,pcs,130,200,2
PPRE013,Pressed Powder Jordana,Pressed Powder,,,JORDANA,pcs,340,450,2
LiRE017,Matte jordana Lipestic,Lipestic ,,,JORDANA,pcs,120,180,2
LIpRE028,Jordan Lipliner,LIpliner,,,JORDANA,pcs,30,60,2
ERE031,Jordana Liquid Eye Liner,Eyeliner ,,,JORDANA,pcs,140,220,2
MRE038,Jordana mascara,maskara ,,,JORDANA,pcs,140,220,2
MRE039,Jordana mascara,maskara ,,,JORDANA,pcs,140,220,2
LiAI002,Jordan Lipestic,Lipestic ,,,JORDANA,pcs,125,180,2
FOAI013,Jordana Foundation,Foundation ,,,JORDANA,pcs,320,400,1
FAI015,Jordana Powder,FACE ,,,JORDANA,pcs,355,450,1
BSPBL041,Joban Body Spray,BODY SPRAY,,,JORDANA,pcs,176,220,1
FPRE012,Maybelline White Superfresh Face Powder,Face powder,,,MAYBELLINE,pcs,210,350,2
kRE021,Maybelline Kajol,KAJOL,,,MAYBELLINE,pcs,220,350,2
NRE035,Color SHow NAil polis,NALPOLIS ,,,MAYBELLINE,pcs,130,200,2
MOI009,Mascara,maskara ,,,MAYBELLINE,pcs,630,800,2
EOI028,gel eyeliner 24H,Eyeliner ,,,MAYBELLINE,pcs,700,950,1
LCOI031,BABY LIPS,Lip Cream,,,MAYBELLINE,pcs,280,350,2
kAI004,Maybelline Kajol,KAJOL,,,MAYBELLINE,pcs,255,350,2
MAI018,Hyper Curl ,maskara ,,,MAYBELLINE,pcs,490,650,1
FOAI021,Concealer,Foundation ,,,MAYBELLINE,pcs,600,750,1
MAI024,Colo Ssal,maskara ,,,MAYBELLINE,pcs,580,750,1
LIpAI028,Baby Lip Coler,LIpliner,,,MAYBELLINE,pcs,240,320,1
kAI030,Maybelline Kagol,KAJOL,,,MAYBELLINE,pcs,245,350,1
EAI031,Hyper Glossy,Eyeliner ,,,MAYBELLINE,pcs,380,500,1
LiAI033,Lip Gradation,Lipestic ,,,MAYBELLINE,pcs,820,1000,1
EAI035,Colossal Line,Eyeliner ,,,MAYBELLINE,pcs,620,800,1
H G RE014,Hair Soft Gel,Heir Gel ,,,Kenspeckle,pcs,110,220,2
PuffRE015,Weiya Puff,Puff,,,WEIYA,pcs,20,50,2
ESHRE016,Glow Kit Eye Shadow,EYE SHADOW,,,GLOWKIT,pcs,490,800,2
L PRE019,LIP pencil (RIVAJ),Lip Pancil,,,RIVAJ,pcs,70,120,2
LiRE034,RIVAJ Lipestic,Lipestic ,,,RIVAJ,pcs,130,180,2
LiAI008,RIVAJ Lipestic,Lipestic ,,,RIVAJ,pcs,73,120,2
L PAI034,RIvaj Lip PAncil,Lip Pancil,,,RIVAJ,pcs,75,120,1
MLRE020,Maiie Lipestic (NIOR),Matte Lipestick,,,NIOR,pcs,230,340,2
ERE027,Niro Eyeliner pen,Eyeliner ,,,NIOR,pcs,350,450,2
NRE033,NIOR NAIL Polis,NALPOLIS ,,,NIOR,pcs,80,120,2
NRE036,NIOR NAIL Polis,NALPOLIS ,,,NIOR,pcs,140,200,2
LiAI007,Nior Lipestic,Lipestic ,,,NIOR,pcs,255,340,2
KB9252,Koton Ball,Koton Ball,,,KME,pcs,100,140,2
kRE022,LAKME KAJOL,KAJOL,,,LAKME,pcs,220,350,2
CCCAI001,CC Cream,C C Cream,,,LAKME,pcs,375,550,2
kAI003,LAKME KAJOL,KAJOL,,,LAKME,pcs,255,350,2
CRAI009,Lakmi absolute,CREAM,,,LAKME,pcs,980,1300,1
M UAI010,Lakme 9t05,Make -Up,,,LAKME,pcs,880,1150,1
M UAI011,Lakme Absolute,Make -Up,,,LAKME,pcs,1080,1400,1
CCCAI012,CC Cream,C C Cream,,,LAKME,pcs,410,550,1
LCAI014,Lakmi Weightless,Lip Cream,,,LAKME,pcs,880,1150,1
LIpAI017,Lip pout,LIpliner,,,LAKME,pcs,970,1250,1
EAI019,black eye liner,Eyeliner ,,,LAKME,pcs,390,550,1
MAI020,LAkmi Gloss artist,maskara ,,,LAKME,pcs,850,1100,1
MAI022,Mascara,maskara ,,,LAKME,pcs,850,1000,1
EAI023,Lakmi Eye Color,Eyeliner ,,,LAKME,pcs,875,1150,1
kAI026,Eye Co Nic Kagol,KAJOL,,,LAKME,pcs,265,350,1
EAI029,LAkmi Shie Line,Eyeliner ,,,LAKME,pcs,490,650,1
MAI032,Absolute MAscara,maskara ,,,LAKME,pcs,1080,1400,1
koi078,lakmi kagol,KAJOL,,,LAKME,pcs,230,350,2
CRoi079,Lakmi Absolute Cream,CREAM,,,LAKME,pcs,530,700,1
Noi080,nail polis,NALPOLIS ,,,LAKME,pcs,160,220,1
CRoi082,LAKMI ABSOLUTE,CREAM,,,LAKME,pcs,1000,1300,1
CCCoi083,lAKMI c c CREAM,C C Cream,,,LAKME,pcs,420,550,1
koi084,lAKMI eYECONIC,KAJOL,,,LAKME,pcs,350,450,1
CRoi085,lAKMI sUN EXPERT,CREAM,,,LAKME,pcs,650,850,1
koi086,lAKMI eYECONIC,KAJOL,,,LAKME,pcs,350,450,1
ERE026,Hyper Glossy Liquide Liner,Eyeliner ,,,Huper Glosi,pcs,260,400,2
LCRE030,NYX Lip Cream,Lip Cream,,,NYX,pcs,130,220,2
TP9101,Colgate PASTE,Tooth Paste,,,COLGATE,232g,450,600,2
TP9100,Colgate PASTE,Tooth Paste,,,COLGATE,232g,400,550,2
TP9103,Colgate PASTE,Tooth Paste,,,COLGATE,100ml,140,200,2
TP9107,Colgate HArbal Paste,Tooth Paste,,,COLGATE,100ml,135,200,2
Mo9109,COLGATE Mouth Wash,Mouthwash,,,COLGATE,500g,360,500,2
TP15001,Colgate PASTE,Tooth Paste,,,COLGATE,100ml,160,220,2
TP9211,Colgate PASTE,Tooth Paste,,,COLGATE,100ml,230,300,2
TP9224,Colgate PASTE,Tooth Paste,,,COLGATE,141ml,180,250,2
TP9225,Colgate PASTE,Tooth Paste,,,COLGATE,pcs,420,550,2
TP9227,Colgate PASTE,Tooth Paste,,,COLGATE,pcs,160,220,2
TP9232,Colgate PASTE,Tooth Paste,,,COLGATE,pcs,130,180,2
TP9266,Colgate HArbal Paste,Tooth Paste,,,COLGATE,pcs,150,220,2
TP14030,Colgate PASTE,Tooth Paste,,,COLGATE,pcs,140,220,2
TP14036,Colgate PASTE,Tooth Paste,,,COLGATE,pcs,70,120,2
TP14066,Colgate PASTE,Tooth Paste,,,COLGATE,100ml,130,200,2
TP14067,Colgate PASTE,Tooth Paste,,,COLGATE,100ml,140,200,2
TP14112,Colgate PASTE,Tooth Paste,,,COLGATE,pcs,140,200,2
TP14114,tooth paste,Tooth Paste,,,COLGATE,pcs,125,180,2
TP14130,Colgate PASTE,Tooth Paste,,,COLGATE,pcs,140,220,2
TP9528,Colgate Tooth Past,Tooth Paste,,,COLGATE,pcs,380,550,1
TP9533,Colgate Tooth Past,Tooth Paste,,,COLGATE,pcs,420,600,1
TP1234567005,past,Tooth Paste,,,COLGATE,pcs,130,220,1
TP1234567011,Tooth Past,Tooth Paste,,,COLGATE,pcs,165,220,1
TPAE222,Colgate Tooth Past,Tooth Paste,,,COLGATE,pcs,75,200,1
TP9740,Colgate Tooth Past,Tooth Paste,,,COLGATE,pcs,130,200,1
TP14164,colgatr Past,Tooth Paste,,,COLGATE,pcs,120,180,1
TP14167,Colgate Tooth Past,Tooth Paste,,,COLGATE,pcs,130,220,1
TP14169,Colgate Optic white,Tooth Paste,,,COLGATE,pcs,150,220,1
TP14175,Colgate White Tooth Past,Tooth Paste,,,COLGATE,pcs,140,220,1
S9104,Clear Man Shampoo,SHAMPOO,,,UNILIVER,480ml,490,650,2
S9129,Clear Man Shampoo,SHAMPOO,,,UNILIVER,350ml,310,400,2
TP9105,ZACT Paste,Tooth Paste,,,ZACT,100g,200,280,2
So9422,ZEST soap,SOAP,,,ZACT,pcs,80,110,2
H SP9106,NAVA GOLD HAIR SPRAY,Hair Spray ,,,NAVA GOLD,200ml,200,280,2
A S L9108,BRUT After Shabe,After Shave ,,,BRUT,100ml,330,450,2
A S L9203,BRUT After Shabe,After Shave ,,,BRUT,100ml,320,450,2
BS9381,Brut body spray,BODY SPRAY,,,BRUT,200ml,170,250,2
BS9468,BRUT body Spray,BODY SPRAY,,,BRUT,200ml,170,250,1
BS9082,BRUT body Spray,BODY SPRAY,,,BRUT,pcs,204,255,1
DS14163,Brut  Deo Stick,Deo stick,,,BRUT,pcs,190,250,1
PERFUME12166,Brit,PERFUME,,,BRUT,pcs,2500,3600,1
HW9110,WATSON HAND WASH,Hand Wash,,,WATSONS,500ml,290,380,2
SA G S055,WATSON Shampo(725),SHAMPOO,,,WATSONS,725ML,600,800,2
SA G S118,WATSON Shampo 725,SHAMPOO,,,WATSONS,725ML,600,800,1
BWA G S140,WATSON Body wash,Body Wash,,,WATSONS,pcs,430,600,1
BWA G S141,WATSON Body wash1000,Body Wash,,,WATSONS,946ml,610,800,1
S GeA G S145,WATSON Shower Gel,Shower Gel,,,WATSONS,700ml,680,900,1
C B9178,WATSON cream Bath,Cream Bath,,,WATSONS,1000,550,800,2
sc9255,WATSON Scrub,Scrub,,,WATSONS,200g,290,400,2
c9265,WATSON Conditioner,Conditionar,,,WATSONS,200ml,290,400,2
BW9286,WATSON Body wash,Body Wash,,,WATSONS,946ml,550,800,2
HW9302,WATSON HAND WASH,Hand Wash,,,WATSONS,500ml,280,380,2
BW9317,WATSON Body wash,Body Wash,,,WATSONS,pcs,470,600,2
BW9380,Watsons Body Wash,Body Wash,,,WATSONS,1000,560,800,2
BW9469,Watson Body Wash,Body Wash,,,WATSONS,400g,450,600,1
HW9517,Watson Hand Wash,Hand Wash,,,WATSONS,500ml,280,380,1
S9583,Watson Shampoo,SHAMPOO,,,WATSONS,1000,580,800,1
HW9618,Watson Hand Wash,Hand Wash,,,WATSONS,pcs,280,380,1
P9112,KODOMO BABY POWDER,POWDER,,,KODOMO,400g,240,320,2
TP9117,KODOMO BABY PASTE,Tooth Paste,,,KODOMO,pcs,80,120,2
PA G S160,KODOMO BABY POWDER,POWDER,,,KODOMO,200ml,120,160,pcs
P9149,KODOMO BABY POWDER,POWDER,,,KODOMO,400g,240,320,2
TP9226,KOdomo TutPast,Tooth Paste,,,KODOMO,pcs,80,220,2
P9385,KOdomo Powder 200g,POWDER,,,KODOMO,200g,130,180,2
P9388,KOdomo Powder 400g,POWDER,,,KODOMO,400ml,240,320,2
P9473,Kodomo 400g,POWDER,,,KODOMO,400g,230,320,1
P9500,Kodomo powder,POWDER,,,KODOMO,200g,125,180,1
P9512,Kodomo powder,POWDER,,,KODOMO,pcs,230,300,1
BW9523,Kodomo Baby Bath,Body Wash,,,KODOMO,pcs,220,300,1
TP9549,KOdomo Baby Past,Tooth Paste,,,KODOMO,pcs,75,120,2
TP9675,KOdomo Baby Past,Tooth Paste,,,KODOMO,pcs,78,130,1
So9115,IMPERIAL LETHER SOAP,SOAP,,,IMPERIAL LETHER,pcs,75,100,2
S GOI027,shower gel,Shower Gel,,,IMPERIAL LETHER,300ml,250,350,1
So14139,IMPERIAL LETHER SOAP,SOAP,,,IMPERIAL LETHER,pcs,80,100,2
So9665,Imperial Soap,SOAP,,,IMPERIAL LETHER,pcs,80,110,1
So9726,Imperial Lather Soap,SOAP,,,IMPERIAL LETHER,pcs,80,110,1
TP9118,DARLIE PASTE,Tooth Paste,,,DARLIE,200ml,190,260,2
TP9270,DARLIE PASTE,Tooth Paste,,,DARLIE,pcs,190,260,2
TP14035,Darly Paste,Tooth Paste,,,DARLIE,pcs,160,220,2
TP9553,DArlie,Tooth Paste,,,DARLIE,pcs,180,250,1
TP9731,DArli tooth past,Tooth Paste,,,DARLIE,pcs,180,250,1
F F9121,PONDS Face Foam,Face Fome ,,,PONDS,100g,220,300,2
F F9133,PONDS Face Foam,Face Fome ,,,PONDS,100ml,220,300,2
P9137,PONDS POWDER,POWDER,,,PONDS,50g,110,150,2
F FA G S065,PONDS Face Foam,Face Fome ,,,PONDS,100g,310,400,2
CRA G S073,PONDS Cream,CREAM,,,PONDS,pcs,850,1150,2
CRA G S076,PONDS Cream Night,CREAM,,,PONDS,pcs,880,1200,2
CRA G S134,PONDS Day Cream,CREAM,,,PONDS,pcs,850,1150,2
CRA G S150,PONDS Night Cream,CREAM,,,PONDS,pcs,880,1200,2
F F9233,PONDS Face Foam,Face Fome ,,,PONDS,100g,330,450,2
CR9237,PONDS Cream,CREAM,,,PONDS,pcs,820,1150,1
F F9256,PONDS Face Foam,Face Fome ,,,PONDS,pcs,190,300,2
F F9259,PONDS Face Foam,Face Fome ,,,PONDS,100ml,210,300,2
F F9263,PONDS Face Foam,Face Fome ,,,PONDS,100ml,320,450,2
CR9274,PONDS Cream,CREAM,,,PONDS,35ml,185,250,2
CR9275,PONDS Cream,CREAM,,,PONDS,50ml,280,400,2
CR9276,PONDS Day Cream,CREAM,,,PONDS,pcs,820,1200,2
F F9293,PONDS Face Foam,Face Fome ,,,PONDS,pcs,210,300,2
CR9314,Ponds Gold Radiance,CREAM,,,PONDS,pcs,1370,1800,2
CR9332,Ponds White,CREAM,,,PONDS,pcs,620,800,2
F F9341,Ponds Facial Fom,Face Fome ,,,PONDS,pcs,310,400,2
CR9382,Ponds White Beauti,CREAM,,,PONDS,pcs,290,400,2
F9412,PONDS Face Foam,FACE ,,,PONDS,pcs,220,300,2
CR9433,Ponds Age  Miracel ,CREAM,,,PONDS,pcs,820,1150,2
F F9442,Ponds Face Fome,Face Fome ,,,PONDS,100g,320,450,2
F9458,Ponds Face Gel,FACE ,,,PONDS,pcs,220,300,2
P9541,Ponds Powder,POWDER,,,PONDS,pcs,100,150,2
FW9542,Ponds facial Foam,Face Wash ,,,PONDS,pcs,310,400,1
FW9547,Ponds Age Miracle,Face Wash ,,,PONDS,pcs,320,450,1
CR9550,Ponds Cream,CREAM,,,PONDS,pcs,600,800,1
FW9636,Ponds Face Wash,Face Wash ,,,PONDS,pcs,270,380,1
F F14154,Ponds facial Foam,Face Fome ,,,PONDS,pcs,180,300,1
H SP9124,CARING Hair Spray,Hair Spray ,,,CARING ,230ml,380,550,2
HA G S154,Caring Hair Care,Hair  Care ,,,CARING ,500ml,410,550,2
A F9125,DAILY FRESH AIE Freshnar,Air Freshener ,,,DAILY FRESH,300ml,190,250,2
FW9136,Cline & Clear Face Wash,Face Wash ,,,Clean &Clear,150ml,370,500,2
ClOI012,Clean & Clear,Cleanser,,,Clean &Clear,125ml,450,550,1
CROI061,Clean & Clear,CREAM,,,Clean &Clear,pcs,250,350,2
sc14016,Clean & Clear Scrub,Scrub,,,Clean &Clear,150ml,400,550,2
FW9216,Clean & Clear Face Wash,Face Wash ,,,Clean &Clear,100ml,130,180,2
sc9234,Clean & Clear Scrub,Scrub,,,Clean &Clear,150ml,380,550,2
FW9536,Clean & Clear Face Wash,Face Wash ,,,Clean &Clear,pcs,370,550,1
FW9544,Clean & Clear Face Wash,Face Wash ,,,Clean &Clear,pcs,200,280,1
O9548,Clinik Plus Vita Oil,OIL,,,Clean &Clear,pcs,130,200,1
FW9598,Clean & Clear Face Wash,Face Wash ,,,Clean &Clear,pcs,130,180,1
Mo9140,Aquafresh Mouthwash,Mouthwash,,,Aquafresh,500ml,290,400,2
TP15002,Aquafresh ,Tooth Paste,,,Aquafresh,100ml,120,180,2
TP9213,Aquafresh Tooth paste,Tooth Paste,,,Aquafresh,100ml,180,250,2
TP9228,Aquafresh Tooth paste,Tooth Paste,,,Aquafresh,pcs,130,220,2
TP9267,Aquafresh Tooth paste,Tooth Paste,,,Aquafresh,pcs,190,260,2
TP14034,Aquafresh Tooth paste,Tooth Paste,,,Aquafresh,pcs,190,260,2
TP14037,Aquafresh Tooth paste,Tooth Paste,,,Aquafresh,pcs,120,220,2
TP14038,Aquafresh Tooth paste,Tooth Paste,,,Aquafresh,pcs,180,260,2
TP14054,Aquafresh Tooth paste,Tooth Paste,,,Aquafresh,pcs,190,260,2
TP14128,Aquafresh Tooth paste,Tooth Paste,,,Aquafresh,pcs,195,280,2
TP1234567007,past,Tooth Paste,,,Aquafresh,pcs,170,250,1
TP1234567010,Tooth Past,Tooth Paste,,,Aquafresh,pcs,150,220,1
TP9736,Aquafresh Tooth Past,Tooth Paste,,,Aquafresh,pcs,180,260,1
TP9737,Aquafresh Tooth Past ,Tooth Paste,,,Aquafresh,pcs,160,220,1
TP14171,Aquafresh Tooth Past,Tooth Paste,,,Aquafresh,pcs,180,250,1
BS9001,Tuscano Body Spray,BODY SPRAY,,,ORIANE,200ml,248,310,2
PERFUME9003,ORIANE PARFUME,PERFUME,,,ORIANE,100ml,1360,1700,2
BS9060,Ellipsoid,BODY SPRAY,,,ORIANE,pcs,248,310,2
BS9068,Curiosity Body Spray,BODY SPRAY,,,ORIANE,200ml,248,310,2
BS9078,Body Spray,BODY SPRAY,,,ORIANE,pcs,248,310,2
FO9002,Alax Avien Foundation ,Foundation ,,,ALAX AVIEN,30ml,872,1090,2
CR9004,Alax CREAM,CREAM,,,ALAX AVIEN,pcs,1000,1250,2
Li9005,Alax Avien Lipestic,Lipestic ,,,ALAX AVIEN,pcs,416,520,2
M9007,SEXY Maskara,maskara ,,,ALAX AVIEN,pcs,672,840,2
Co9008,ALAX Natura Concealer,Concealer,,,ALAX AVIEN,pcs,552,690,2
Co9009,Alax Concealer,Concealer,,,ALAX AVIEN,pcs,480,600,2
Li9010,Alax Avien Lipestic,Lipestic ,,,ALAX AVIEN,pcs,416,520,2
MURP9011,Alix Make up Removal,Make -Up Removal Pads,,,ALAX AVIEN,pcs,260,325,2
NPL9012,Alix Nail Polis,NAil Polis Lacouer,,,ALAX AVIEN,pcs,220,275,2
FP9013,Alax Face powder,Face powder,,,ALAX AVIEN,pcs,1040,1300,2
TFP9021,Alax Face powder,Terracotta Face Powder,,,ALAX AVIEN,pcs,1040,1300,2
TFP9022,Alax Face powder,Terracotta Face Powder,,,ALAX AVIEN,pcs,1040,1300,2
M9023,Alax Maskara,maskara ,,,ALAX AVIEN,pcs,672,840,2
Li9024,AlaxChubby Lipestic,Lipestic ,,,ALAX AVIEN,pcs,416,520,2
M9025,Alax Volum Plus Mascara,maskara ,,,ALAX AVIEN,pcs,560,700,2
FP9026,Alax Face powder,Face powder,,,ALAX AVIEN,pcs,660,825,2
E9027,Alax Eyeliner,Eyeliner ,,,ALAX AVIEN,pcs,192,240,2
D9028,Alax Dipliner,Dipliner,,,ALAX AVIEN,pcs,572,715,2
IB9029,Alax Smoky I Brow,I Brow,,,ALAX AVIEN,pcs,624,780,2
k9030,Alax Kagol,KAJOL,,,ALAX AVIEN,pcs,600,750,2
EP9031,Alax Eye Pancil,Eye Pancil,,,ALAX AVIEN,pcs,552,690,2
FP9061,Terracotta Powder,Face powder,,,ALAX AVIEN,pcs,1040,1300,2
FO9063,Foundation,Foundation ,,,ALAX AVIEN,pcs,1000,1250,2
k9064,Kagol,KAJOL,,,ALAX AVIEN,pcs,624,780,2
D9065,Deepliner,Dipliner,,,ALAX AVIEN,pcs,572,715,2
k9066,Kagol,KAJOL,,,ALAX AVIEN,pcs,600,750,2
E9071,Eye liner,Eyeliner ,,,ALAX AVIEN,pcs,192,240,2
M R9072,Makup Remuber,Makap remobar ,,,ALAX AVIEN,pcs,260,325,1
N9611,MAts Up,NALPOLIS ,,,ALAX AVIEN,pcs,220,275,1
D9075,Dipliner,Dipliner,,,ALAX AVIEN,pcs,572,715,1
FP9076,Face Powder,Face powder,,,ALAX AVIEN,pcs,1040,1300,1
k9077,Kajol,KAJOL,,,ALAX AVIEN,pcs,600,750,1
E9083,Eyeliner pen,Eyeliner ,,,ALAX AVIEN,pcs,624,780,1
EP9085,Eye Pancil,Eye Pancil,,,ALAX AVIEN,pcs,552,690,2
SA G S036,Keratin Smooth(400),SHAMPOO,,,KEROTIN ,400ml,550,750,2
SA G S136,Keratin Shampoo(400,SHAMPOO,,,KEROTIN ,400ml,550,700,2
SA G S042,Rejoice Shampoo(600),SHAMPOO,,,REJOICE,600ml,560,750,2
BREM/S  S  E050,Rose Brush,BRUSH,,,REJOICE,pcs,930,1200,1
SA G S043,Clear Shampoo (480),SHAMPOO,,,CLEAR,480ml,450,600,2
SA G S044,Clear Shampoo(350),SHAMPOO,,,CLEAR,350ml,330,420,2
S555555032,Clear Man Shampoo,SHAMPOO,,,CLEAR,350ml,300,400,2
S9161,Clear Man Shampoo,SHAMPOO,,,CLEAR,180ml,180,250,2
S9282,Shampoo,SHAMPOO,,,CLEAR,350ml,320,400,2
S555555075,Clear Man Shampoo,SHAMPOO,,,CLEAR,350ml,320,450,2
S9401,Clear Man Shampoo480ml,SHAMPOO,,,CLEAR,480ml,490,650,2
